,id,user_id,interaction_type,post_id,created_at,updated_at
10486,10795,232,share,1473,2024-11-05 15:45:05,2024-11-05 15:45:05
10491,10800,366,comment,775,2024-11-05 15:45:05,2024-11-05 15:45:05
10493,10802,1071,view,817,2024-11-05 15:45:05,2024-11-05 15:45:05
10497,10806,570,comment,738,2024-11-05 15:45:05,2024-11-05 15:45:05
10502,10811,355,share,743,2024-11-05 15:45:05,2024-11-05 15:45:05
10519,10828,872,share,207,2024-11-05 15:45:06,2024-11-05 15:45:06
10527,10836,372,share,784,2024-11-05 15:45:06,2024-11-05 15:45:06
10530,10839,868,view,125,2024-11-05 15:45:06,2024-11-05 15:45:06
10532,10841,417,comment,869,2024-11-05 15:45:06,2024-11-05 15:45:06
10534,10843,453,share,1006,2024-11-05 15:45:06,2024-11-05 15:45:06
10537,10846,529,share,773,2024-11-05 15:45:06,2024-11-05 15:45:06
10543,10852,316,share,195,2024-11-05 15:45:06,2024-11-05 15:45:06
10547,10856,698,share,1520,2024-11-05 15:45:06,2024-11-05 15:45:06
10553,10862,801,comment,792,2024-11-05 15:45:07,2024-11-05 15:45:07
10558,10867,202,comment,1477,2024-11-05 15:45:07,2024-11-05 15:45:07
10565,10874,315,view,192,2024-11-05 15:45:07,2024-11-05 15:45:07
10567,10876,220,comment,968,2024-11-05 15:45:07,2024-11-05 15:45:07
10575,10884,1054,share,881,2024-11-05 15:45:07,2024-11-05 15:45:07
10577,10886,17,view,736,2024-11-05 15:45:07,2024-11-05 15:45:07
10579,10888,74,share,796,2024-11-05 15:45:07,2024-11-05 15:45:07
10583,10892,452,view,120,2024-11-05 15:45:07,2024-11-05 15:45:07
10589,10898,842,view,1479,2024-11-05 15:45:07,2024-11-05 15:45:07
10594,10903,216,share,968,2024-11-05 15:45:07,2024-11-05 15:45:07
10596,10905,959,share,989,2024-11-05 15:45:07,2024-11-05 15:45:07
10602,10911,726,comment,796,2024-11-05 15:45:07,2024-11-05 15:45:07
10615,10924,121,share,24,2024-11-05 15:45:08,2024-11-05 15:45:08
10618,10927,976,view,778,2024-11-05 15:45:08,2024-11-05 15:45:08
10619,10928,855,comment,956,2024-11-05 15:45:08,2024-11-05 15:45:08
10621,10930,10,view,1477,2024-11-05 15:45:08,2024-11-05 15:45:08
10624,10933,950,comment,122,2024-11-05 15:45:08,2024-11-05 15:45:08
10628,10937,784,share,932,2024-11-05 15:45:08,2024-11-05 15:45:08
10630,10939,562,comment,743,2024-11-05 15:45:08,2024-11-05 15:45:08
10632,10941,830,share,791,2024-11-05 15:45:08,2024-11-05 15:45:08
10638,10947,863,view,933,2024-11-05 15:45:08,2024-11-05 15:45:08
10641,10950,338,view,1481,2024-11-05 15:45:08,2024-11-05 15:45:08
10644,10953,775,share,956,2024-11-05 15:45:08,2024-11-05 15:45:08
10649,10958,265,view,877,2024-11-05 15:45:08,2024-11-05 15:45:08
10650,10959,434,view,751,2024-11-05 15:45:08,2024-11-05 15:45:08
10656,10965,12,comment,120,2024-11-05 15:45:08,2024-11-05 15:45:08
10664,10973,497,comment,887,2024-11-05 15:45:08,2024-11-05 15:45:08
10665,10974,51,share,774,2024-11-05 15:45:08,2024-11-05 15:45:08
10666,10975,997,comment,763,2024-11-05 15:45:09,2024-11-05 15:45:09
10677,10986,1134,share,866,2024-11-05 15:45:09,2024-11-05 15:45:09
10680,10989,936,share,764,2024-11-05 15:45:09,2024-11-05 15:45:09
10681,10990,852,view,766,2024-11-05 15:45:09,2024-11-05 15:45:09
10691,11000,794,comment,752,2024-11-05 15:45:09,2024-11-05 15:45:09
10696,11005,1000,share,927,2024-11-05 15:45:09,2024-11-05 15:45:09
10701,11010,158,view,129,2024-11-05 15:45:09,2024-11-05 15:45:09
10705,11014,329,share,969,2024-11-05 15:45:09,2024-11-05 15:45:09
10712,11021,251,view,806,2024-11-05 15:45:09,2024-11-05 15:45:09
10729,11038,294,comment,879,2024-11-05 15:45:10,2024-11-05 15:45:10
10731,11040,37,view,224,2024-11-05 15:45:10,2024-11-05 15:45:10
10738,11047,59,comment,960,2024-11-05 15:45:10,2024-11-05 15:45:10
10739,11048,5,view,873,2024-11-05 15:45:10,2024-11-05 15:45:10
10742,11051,900,share,125,2024-11-05 15:45:10,2024-11-05 15:45:10
10744,11053,39,share,198,2024-11-05 15:45:10,2024-11-05 15:45:10
10747,11056,605,share,1471,2024-11-05 15:45:10,2024-11-05 15:45:10
10753,11062,957,comment,875,2024-11-05 15:45:10,2024-11-05 15:45:10
10759,11068,124,comment,221,2024-11-05 15:45:10,2024-11-05 15:45:10
10763,11072,220,view,866,2024-11-05 15:45:10,2024-11-05 15:45:10
10767,11076,548,share,745,2024-11-05 15:45:10,2024-11-05 15:45:10
10769,11078,312,view,207,2024-11-05 15:45:11,2024-11-05 15:45:11
10775,11084,1093,view,1492,2024-11-05 15:45:11,2024-11-05 15:45:11
10779,11088,862,comment,745,2024-11-05 15:45:11,2024-11-05 15:45:11
10784,11093,196,view,1473,2024-11-05 15:45:11,2024-11-05 15:45:11
10786,11095,335,view,963,2024-11-05 15:45:11,2024-11-05 15:45:11
10789,11098,176,share,768,2024-11-05 15:45:11,2024-11-05 15:45:11
10794,11103,771,comment,1513,2024-11-05 15:45:11,2024-11-05 15:45:11
10795,11104,1070,comment,956,2024-11-05 15:45:11,2024-11-05 15:45:11
10806,11115,75,comment,735,2024-11-05 15:45:11,2024-11-05 15:45:11
10808,11117,942,comment,864,2024-11-05 15:45:11,2024-11-05 15:45:11
10810,11119,697,view,797,2024-11-05 15:45:11,2024-11-05 15:45:11
10817,11126,232,comment,806,2024-11-05 15:45:11,2024-11-05 15:45:11
10826,11135,320,view,870,2024-11-05 15:45:12,2024-11-05 15:45:12
10830,11139,637,comment,202,2024-11-05 15:45:12,2024-11-05 15:45:12
10839,11148,463,comment,1489,2024-11-05 15:45:12,2024-11-05 15:45:12
10841,11150,932,view,118,2024-11-05 15:45:12,2024-11-05 15:45:12
10843,11152,503,view,893,2024-11-05 15:45:12,2024-11-05 15:45:12
10845,11154,736,comment,826,2024-11-05 15:45:12,2024-11-05 15:45:12
10846,11155,526,comment,119,2024-11-05 15:45:12,2024-11-05 15:45:12
10851,11160,992,comment,971,2024-11-05 15:45:12,2024-11-05 15:45:12
10854,11163,844,comment,752,2024-11-05 15:45:12,2024-11-05 15:45:12
10866,11175,137,comment,795,2024-11-05 15:45:12,2024-11-05 15:45:12
10868,11177,113,comment,1494,2024-11-05 15:45:12,2024-11-05 15:45:12
10869,11178,985,share,146,2024-11-05 15:45:12,2024-11-05 15:45:12
10871,11180,497,share,1473,2024-11-05 15:45:12,2024-11-05 15:45:12
10872,11181,630,comment,735,2024-11-05 15:45:12,2024-11-05 15:45:12
10877,11186,929,comment,23,2024-11-05 15:45:12,2024-11-05 15:45:12
10878,11187,634,share,802,2024-11-05 15:45:12,2024-11-05 15:45:12
10884,11193,492,view,764,2024-11-05 15:45:12,2024-11-05 15:45:12
10891,11200,628,comment,195,2024-11-05 15:45:13,2024-11-05 15:45:13
10892,11201,190,comment,748,2024-11-05 15:45:13,2024-11-05 15:45:13
10903,11212,876,share,799,2024-11-05 15:45:13,2024-11-05 15:45:13
10910,11219,1030,view,887,2024-11-05 15:45:13,2024-11-05 15:45:13
10912,11221,408,view,875,2024-11-05 15:45:13,2024-11-05 15:45:13
10914,11223,524,share,963,2024-11-05 15:45:13,2024-11-05 15:45:13
10919,11228,128,share,871,2024-11-05 15:45:13,2024-11-05 15:45:13
10931,11240,1080,view,216,2024-11-05 15:45:13,2024-11-05 15:45:13
10937,11246,1112,comment,805,2024-11-05 15:45:13,2024-11-05 15:45:13
10945,11254,65,share,962,2024-11-05 15:45:13,2024-11-05 15:45:13
10947,11256,837,comment,784,2024-11-05 15:45:14,2024-11-05 15:45:14
10951,11260,717,comment,222,2024-11-05 15:45:14,2024-11-05 15:45:14
10963,11272,378,comment,744,2024-11-05 15:45:14,2024-11-05 15:45:14
10968,11277,107,comment,963,2024-11-05 15:45:14,2024-11-05 15:45:14
10969,11278,1132,share,127,2024-11-05 15:45:14,2024-11-05 15:45:14
10970,11279,1142,view,144,2024-11-05 15:45:14,2024-11-05 15:45:14
10972,11281,861,view,789,2024-11-05 15:45:14,2024-11-05 15:45:14
10976,11285,944,view,782,2024-11-05 15:45:14,2024-11-05 15:45:14
10984,11293,1017,view,956,2024-11-05 15:45:14,2024-11-05 15:45:14
10991,11300,581,view,862,2024-11-05 15:45:14,2024-11-05 15:45:14
10992,11301,402,view,817,2024-11-05 15:45:14,2024-11-05 15:45:14
10994,11303,170,view,758,2024-11-05 15:45:14,2024-11-05 15:45:14
10995,11304,923,comment,773,2024-11-05 15:45:14,2024-11-05 15:45:14
10997,11306,865,share,879,2024-11-05 15:45:14,2024-11-05 15:45:14
11002,11311,249,comment,902,2024-11-05 15:45:14,2024-11-05 15:45:14
11013,11322,195,comment,766,2024-11-05 15:45:15,2024-11-05 15:45:15
11014,11323,690,share,119,2024-11-05 15:45:15,2024-11-05 15:45:15
11017,11326,701,view,198,2024-11-05 15:45:15,2024-11-05 15:45:15
11020,11329,543,view,1513,2024-11-05 15:45:15,2024-11-05 15:45:15
11029,11338,425,comment,1473,2024-11-05 15:45:15,2024-11-05 15:45:15
11031,11340,554,comment,1517,2024-11-05 15:45:15,2024-11-05 15:45:15
11035,11344,447,view,770,2024-11-05 15:45:15,2024-11-05 15:45:15
11044,11353,1,share,764,2024-11-05 15:45:15,2024-11-05 15:45:15
11046,11355,300,comment,893,2024-11-05 15:45:15,2024-11-05 15:45:15
11052,11361,613,view,146,2024-11-05 15:45:15,2024-11-05 15:45:15
11054,11363,589,share,24,2024-11-05 15:45:15,2024-11-05 15:45:15
11059,11368,532,comment,971,2024-11-05 15:45:15,2024-11-05 15:45:15
